snippet,keywords,news_desk,headline,pub_date,negative,positive,sentiment_score
"Global digital rights advocates are watching to see if Congress acts, worried that other countries could follow suit with app bans of their own.","[{'name': 'subject', 'value': 'United States International Relations', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Computers and the Internet', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Censorship', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Beijing Bytedance Technology Co Ltd', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'TikTok (ByteDance)', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'House of Representatives', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Social Media', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 10, 'major': 'N'}]",Business,"{'main': 'What a TikTok Ban Would Mean for the U.S. Defense of an Open Internet', 'kicker': None, 'content_kicker': None, 'print_headline': 'TikTok Ban Could Undermine U.S. Defense of Open Internet', 'name': None, 'seo': None, 'sub': None}",2024-04-17T16:23:41+0000,0.9899662733078003,0.010033775120973587,-0.9799324981868267
"The embattled Republican speaker said he expected Saturday votes on the long-stalled package of aid to Ukraine, Israel and other U.S. allies, as well as fresh sanctions on Iran.","[{'name': 'persons', 'value': 'Johnson, Mike (1972- )', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'House of Representatives', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Aid', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Arms Trade', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Defense and Military Forces', 'rank': 8, 'major': 'N'}, {'name': 'glocations', 'value': 'Israel', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Ukraine', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Israel-Gaza War (2023- )', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Russian Invasion of Ukraine (2022)', 'rank': 12, 'major': 'N'}]",Washington,"{'main': 'Johnson Pushes Ahead on Foreign Aid Bill, Teeing Up a Weekend Vote', 'kicker': None, 'content_kicker': None, 'print_headline': 'Speaker Sets Weekend Vote on Package For Long-Stalled Israel and Ukraine Aid', 'name': None, 'seo': None, 'sub': None}",2024-04-17T16:33:15+0000,0.8939599990844727,0.10603996366262436,-0.7879200354218483
"In “Staff Meal,” in previews at Playwrights Horizons, a restaurant becomes a refuge as the world ends.","[{'name': 'organizations', 'value': 'Playwrights Horizons', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Koogler, Abraham (1984- )', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 3, 'major': 'N'}]",Culture,"{'main': 'Abe Koogler’s New Play Is an Ode to Intense Culinary Experiences', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Apocalypse Is Tasty This Evening, Madam', 'name': None, 'seo': None, 'sub': None}",2024-04-17T16:36:49+0000,0.01504092663526535,0.984959065914154,0.9699181392788887
"Nadia Boulanger’s “La Ville Morte” was repeatedly thwarted by death and World War I, then nearly lost. Finally, it is having its American premiere.","[{'name': 'subject', 'value': 'Opera', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Boulanger, Nadia (1887-1979)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Pugno, Raoul (1852-1914)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': ""D'Annunzio, Gabriele"", 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Goren, Neal', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Guarino, Robin', 'rank': 6, 'major': 'N'}, {'name': 'creative_works', 'value': 'La Ville Morte (Opera)', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Catapult Opera', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Skirball Center for the Performing Arts', 'rank': 9, 'major': 'N'}]",Culture,"{'main': 'Before She Became Music’s Greatest Teacher, She Wrote an Opera', 'kicker': None, 'content_kicker': None, 'print_headline': 'Nadia Boulanger’s Nearly Lost Opera', 'name': None, 'seo': None, 'sub': None}",2024-04-17T16:41:07+0000,0.012513482011854649,0.9874864816665649,0.9749729996547103
"The officer, Jatonya Muldrow, said she had been transferred to a less desirable position based on her sex. Lower courts ruled that she had failed to show concrete harm.","[{'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Labor and Jobs', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Workplace Hazards and Violations', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Police', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Appeals Courts (US)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Hiring and Promotion', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'ALITO, SAMUEL A JR', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Kagan, Elena', 'rank': 9, 'major': 'N'}, {'name': 'persons', 'value': 'Kavanaugh, Brett M', 'rank': 10, 'major': 'N'}, {'name': 'persons', 'value': 'Thomas, Clarence', 'rank': 11, 'major': 'N'}, {'name': 'organizations', 'value': 'Supreme Court (US)', 'rank': 12, 'major': 'N'}]",Washington,"{'main': 'Supreme Court Backs Police Officer in Job Bias Case', 'kicker': None, 'content_kicker': None, 'print_headline': 'Justices Let Police Officer Pursue Suit Over Transfer', 'name': None, 'seo': None, 'sub': None}",2024-04-17T16:44:16+0000,0.9950634837150574,0.004936502315104008,-0.9901269813999534
"Sam Salehpour, an engineer at Boeing for over a decade, testified that the company introduced production shortcuts in an attempt to address bottlenecks.","[{'name': 'organizations', 'value': 'Boeing Company', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Whistle-Blowers', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Salehpour, Sam', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Pierson, Ed', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'AIRLINES AND AIRPLANES', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Aviation Accidents, Safety and Disasters', 'rank': 6, 'major': 'N'}, {'name': 'persons', 'value': 'Jacobsen, Joe (Aerospace Engineer)', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Senate Committee on Homeland Security and Governmental Affairs', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Blumenthal, Richard', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Senate', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 11, 'major': 'N'}]",Washington,"{'main': 'Boeing Whistle-Blower Details His Concerns to Congressional Panel', 'kicker': None, 'content_kicker': None, 'print_headline': 'Boeing Whistle-Blower Details Concerns Over Shortcuts  ', 'name': None, 'seo': None, 'sub': None}",2024-04-17T16:44:29+0000,0.9868139028549194,0.013186064548790455,-0.973627838306129
"Three decades after his death, his work is still sold on products and in stores. But his concept of public art is most powerfully preserved on the street.","[{'name': 'subject', 'value': 'Art', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Museums', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Nineteen Hundred Eighties', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Shopping and Retail', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Gooch, Brad', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Haring, Keith', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'MoMA Design Store', 'rank': 7, 'major': 'N'}, {'name': 'glocations', 'value': 'New York City', 'rank': 8, 'major': 'N'}]",Weekend,"{'main': 'Keith Haring’s Legacy Is Not Found at the Museum', 'kicker': 'Critic’s Notebook', 'content_kicker': None, 'print_headline': 'A Legacy  Shining Brightest Outside the Museum', 'name': None, 'seo': None, 'sub': None}",2024-04-17T17:01:19+0000,0.0003561413905117661,0.9996438026428223,0.9992876612523105
"New regimens in development, including once-weekly pills and semiannual shots, could help control the virus in hard-to-reach populations.","[{'name': 'subject', 'value': 'Acquired Immune Deficiency Syndrome', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Homosexuality and Bisexuality', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Disease Rates', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Transgender', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Prices (Fares, Fees and Rates)', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'GSK PLC', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'Merck & Company Inc', 'rank': 8, 'major': 'N'}, {'name': 'organizations', 'value': 'Unitaid', 'rank': 9, 'major': 'N'}, {'name': 'organizations', 'value': 'Viiv Healthcare Ltd', 'rank': 10, 'major': 'N'}]",Science,"{'main': 'Long-Acting Drugs May Revolutionize H.I.V. Prevention and Treatment', 'kicker': 'Global Health', 'content_kicker': None, 'print_headline': 'Long-Acting Drugs May Revolutionize Ability to Control H.I.V.', 'name': None, 'seo': None, 'sub': None}",2024-04-17T17:24:30+0000,0.9815634489059448,0.018436601385474205,-0.9631268475204706
"Ancient humans left behind numerous archaeological traces in the cavern, and scientists say there may be thousands more like it on the Arabian Peninsula to study.","[{'name': 'glocations', 'value': 'Saudi Arabia', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Caves and Caverns', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Archaeology and Anthropology', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Volcanoes', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'PLoS One (Journal)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-science', 'rank': 7, 'major': 'N'}]",Science,"{'main': 'This Lava Tube in Saudi Arabia Has Been a Human Refuge for 7,000 Years', 'kicker': 'Trilobites', 'content_kicker': None, 'print_headline': 'Prehistoric Living: Lava Tubes May Hold Clues to Early Humans on the Move', 'name': None, 'seo': None, 'sub': None}",2024-04-17T18:00:12+0000,0.009406198747456074,0.9905937910079956,0.9811875922605395
"When Ruby Reynolds and her father found a fossil on an English beach, they didn’t know it belonged to an 82-foot ichthyosaur that swam during the days of the dinosaurs.","[{'name': 'subject', 'value': 'Fossils', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reptiles', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Fish and Other Marine Life', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Paleontology', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'England', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Endangered and Extinct Species', 'rank': 7, 'major': 'N'}, {'name': 'organizations', 'value': 'PLoS One (Journal)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-science', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'your-feed-animals', 'rank': 10, 'major': 'N'}]",Science,"{'main': 'An 11-Year-Old Girl’s Fossil Find Is the Largest Known Ocean Reptile', 'kicker': 'Trilobites', 'content_kicker': None, 'print_headline': 'Huge Ocean Reptile From Dinosaur Days', 'name': None, 'seo': None, 'sub': None}",2024-04-17T18:00:12+0000,0.9471264481544495,0.05287357047200203,-0.8942528776824474
Hundreds of earthquakes were detected in the weeks preceding the eruption of the volcano in North Sulawesi province. Hundreds of people were evacuated.,"[{'name': 'subject', 'value': 'Volcanoes', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Evacuations and Evacuees', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'State University of New York at Buffalo', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'Indonesia', 'rank': 4, 'major': 'N'}, {'name': 'glocations', 'value': 'Sulawesi (Indonesia)', 'rank': 5, 'major': 'N'}]",Express,"{'main': 'Mount Ruang Erupts in Indonesia, Spewing Lava Thousands of Feet Into the Sky', 'kicker': None, 'content_kicker': None, 'print_headline': 'Hundreds Flee Eruption Of Volcano In Indonesia', 'name': None, 'seo': None, 'sub': None}",2024-04-17T18:01:47+0000,0.9398142099380493,0.060185812413692474,-0.8796283975243568
"The company’s directors are asking shareholders to again approve the multibillion-dollar compensation plan and to move the company’s registration to Texas, from Delaware.","[{'name': 'subject', 'value': 'Executive Compensation', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Musk, Elon', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Tesla Motors Inc', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Electric and Hybrid Vehicles', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Boards of Directors', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Layoffs and Job Reductions', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Shareholder Rights and Activism', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'McCormick, Kathaleen St J', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 9, 'major': 'N'}, {'name': 'glocations', 'value': 'Delaware', 'rank': 10, 'major': 'N'}, {'name': 'glocations', 'value': 'Texas', 'rank': 11, 'major': 'N'}]",Business,"{'main': 'Tesla Seeks to Revive Musk’s $47 Billion Pay Deal After Judge Says No', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tesla’s Board Stands Firm With Musk On Pay Plan', 'name': None, 'seo': None, 'sub': None}",2024-04-17T18:38:14+0000,0.9809313416481018,0.01906871236860752,-0.9618626292794943
"Iranian reporters and broadcasters in Britain have suffered physical attacks, threats and surveillance, a report by Reporters Without Borders said, weeks after a newscaster was stabbed in London.","[{'name': 'subject', 'value': 'Cyberharassment', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Threats and Threatening Messages', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'Iran', 'rank': 3, 'major': 'N'}, {'name': 'glocations', 'value': 'London (England)', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Reporters Without Borders', 'rank': 5, 'major': 'N'}]",Foreign,"{'main': 'How London Became a ‘Hot Spot’ for Threats Against Iranian Journalists', 'kicker': None, 'content_kicker': None, 'print_headline': 'Report Finds London Has Become ‘Hot Spot’ for Harassment of Iranian Journalists', 'name': None, 'seo': None, 'sub': None}",2024-04-17T18:59:32+0000,0.9914026856422424,0.00859732087701559,-0.9828053647652268
"Speaking to the United Steelworkers union in Pittsburgh, the president urged major increases to some tariffs on steel and aluminum products from China.","[{'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Pittsburgh (Pa)', 'rank': 2, 'major': 'N'}, {'name': 'glocations', 'value': 'China', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Steel and Iron', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Trump, Donald J', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Tai, Katherine (1974- )', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'International Trade and World Market', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'United States International Relations', 'rank': 8, 'major': 'N'}]",Politics,"{'main': 'Biden, Competing With Trump to Be Tough on China, Calls for Steel Tariffs', 'kicker': None, 'content_kicker': None, 'print_headline': 'Biden, Vying With Trump to Be Tough on China, Calls for Steel Tariffs', 'name': None, 'seo': None, 'sub': None}",2024-04-17T19:12:57+0000,0.18125642836093903,0.8187435865402222,0.6374871581792831
"Democrats quickly swept aside the articles of impeachment accusing the homeland security secretary of refusing to enforce immigration laws and breach of public trust, calling them unconstitutional.","[{'name': 'subject', 'value': 'Impeachment', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Mayorkas, Alejandro', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Homeland Security Department', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Immigration and Emigration', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': 'Senate', 'rank': 5, 'major': 'N'}, {'name': 'organizations', 'value': 'Republican Party', 'rank': 6, 'major': 'N'}, {'name': 'organizations', 'value': 'Democratic Party', 'rank': 7, 'major': 'N'}, {'name': 'persons', 'value': 'Schumer, Charles E', 'rank': 8, 'major': 'N'}, {'name': 'persons', 'value': 'Biden, Joseph R Jr', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'United States Politics and Government', 'rank': 10, 'major': 'N'}]",Washington,"{'main': 'Senate Dismisses Impeachment Charges Against Mayorkas Without a Trial', 'kicker': None, 'content_kicker': None, 'print_headline': 'Senate Rejects  Push for Trial  Of Mayorkas', 'name': None, 'seo': None, 'sub': None}",2024-04-17T19:29:26+0000,0.9876526594161987,0.012347406707704067,-0.9753052527084947
